Received and Accepted,התקבל ואושר,
Accepted Quantity,כמות שהתקבלה,
Rejected Quantity,כמות שנדחתה,
Rate and Amount,שיעור והסכום,
Report Date,תאריך דוח,
Inspection Type,סוג הבדיקה,
Item Serial No,המספר הסידורי של הפריט,
Sample Size,גודל המדגם,
Inspected By,נבדק על ידי,
Readings,קריאות מחשב,
Quality Inspection Reading,תוצאת בקרת איכות,
Reading 1,תוצאה 1,
Reading 2,תוצאה 2,
Reading 3,תוצאה 3,
Reading 4,תוצאה 4,
Reading 5,תוצאה 5,
Reading 6,תוצאה 6,
Reading 7,תוצאה 7,
Reading 8,תוצאה 8,
Reading 9,תוצאה 9,
Reading 10,תוצאה 10,
Distinct unit of an Item,יחידה נפרדת של הפריט,
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,ניתן לשנות מחסן רק דרך רשומת מלאי / תעודת משלוח / קבלת רכישה,
Purchase / Manufacture Details,פרטי רכישה / ייצור,
Creation Document Type,יצירת סוג מסמך,
Creation Document No,יצירת מסמך מספר,
Creation Date,תאריך יצירה,
Creation Time,זמן יצירה,
Delivery Document Type,סוג מסמך משלוח,
Delivery Document No,משלוח מסמך מספר,
Delivery Time,זמן אספקה,
Warranty / AMC Details,פרטי אחריות / חוזה תחזוקה שנתי,
Warranty Expiry Date,תאריך תפוגת האחריות,
AMC Expiry Date,תאריך תפוגה של חוזה התחזוקה השנתי,
Under Warranty,במסגרת אחריות,
Out of Warranty,לא באחריות,
Under AMC,תחת חוזה תחזוקה שנתי,
Out of AMC,מתוך חוזה החזוקה השנתי,
Warranty Period (Days),תקופת אחריות (ימים),
Serial No Details,פרטי המספר הסידורי,
Repack,ארוז מחדש,
Delivery Note No,תעודת משלוח מספר,
Sales Invoice No,חשבונית מכירות מספר,
Purchase Receipt No,קבלת רכישה מספר,
Inspection Required,נדרשת בדיקה,
From BOM,מה-BOM,
For Quantity,לכמות,
As per Stock UOM,על פי יחידת המידה של המלאי,
Including items for sub assemblies,כולל פריטים ממכלולי המשנה,
Default Source Warehouse,מחסן מקור המוגדר כברירת מחדל,
Default Target Warehouse,מחסן יעד המוגדר כברירת מחדל,
Update Rate and Availability,עדכן תעריף וזמינות,
Total Incoming Value,סך ערך ההכנסות,
Total Outgoing Value,סך ערך הוצאות,
Total Value Difference (Out - In),הפרש הערך הכולל (הכנסות-הוצאות),
Additional Costs,עלויות נוספות,
Total Additional Costs,סך העלויות הנוספות,
Customer or Supplier Details,פרטי לקוח או הספק,
Stock Entry Detail,פרטי רשומת המלאי,
Basic Rate (as per Stock UOM),מחיר בסיס (ליחידת מידה),
Basic Amount,סכום בסיסי,
Additional Cost,עלות נוספת,
Serial No / Batch,מספר סידורי / אצווה,
BOM No. for a Finished Good Item,מספר BOM למוצר המוגמר,
Material Request used to make this Stock Entry,בקשת החומרים שבה השתמשו על מנת ליצור את רשומת המלאי הזו,
Stock Ledger Entry,רשומת פנקס המלאי,
Outgoing Rate,שיעור הוצאות,
Actual Qty After Transaction,כמות בפועל לאחר עסקה,
Stock Value Difference,הבדל ערך המלאי,
Stock Queue (FIFO),תור המלאי (נכנס ראשון יוצא ראשון),
Is Cancelled,האם בוטל,
Stock Reconciliation,השלמת מלאי,
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,כלי זה עוזר לעדכן או לתקן את הכמות והערכת שווי של המלאי במערכת. לרוב הוא משמש כדי לסנכרן את הערכים במערכת ומה קיים בפועל במחסנים שלך.,
Reconciliation JSON,השלמת JSON,
Stock Reconciliation Item,השלמת פריט במלאי,
Before reconciliation,בטרם השלמה,
Current Valuation Rate,שווי הערכה נוכחי,
Item Naming By,שיום פריט לפי,
Default Item Group,קבוצת פריטים המוגדרת כברירת מחדל,
Default Stock UOM,יחידת מידה של המלאי המוגדרת כברירת מחדל,
Default Valuation Method,שיטת הערכת המוגדרת כברירת מחדל,
Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,אחוז שמותר לך לקבל או למסור יותר ממנו בעבור כל הכמות המוזמנת. לדוגמא: אם הזמנת 100 יחידות. והתקציב שלך הוא 10% אז תוכל לקבל 110 יחידות.,
Show Barcode Field,הצג את שדה הברקוד,
Auto insert Price List rate if missing,הכנס אוטומטית שיעור מחירון אם אינו מופיע,
Allow Negative Stock,אפשר מלאי שלילי,
Automatically Set Serial Nos based on FIFO,הגדר אוטומטית מספרים סידוריים על פי נכנס ראשון יוצא ראשון,
Auto Material Request,בקשת חומרים אוטומטית,
Raise Material Request when stock reaches re-order level,העלה בקשת חומרים כאשר המלאי מגיע לרמה של הזמנה מחודשת,
Notify by Email on creation of automatic Material Request,קבל הודעה בדואר האלקטרוני על יצירת בקשת חומרים אוטומטית,
Freeze Stock Entries,הקפא רשומות מלאי,
Stock Frozen Upto,המלאי מוקפא עד,
Freeze Stocks Older Than [Days],הקפא רשומות ישנות [מספר ימים],
Role Allowed to edit frozen stock,תפקיד מורשה לעריכת רשומות קפואות,
UOM Conversion Detail,פרטי המרה ליחידת המידה,
A logical Warehouse against which stock entries are made.,מחסן לוגי עבור רשומות מלאי שנוצרו,
Warehouse Detail,פרטי מחסן,
Warehouse Name,שם מחסן,
Warehouse Contact Info,פרטי התקשרות של המחסן,
PIN,קוד סודי,
Raised By (Email),הועלה על ידי (דואר אלקטרוני),
Mins to First Response,מספר דקות עד לתגובה ראשונה,
First Responded On,מגיב ראשון ,
Resolution Details,פרטי החלטה,
Opening Date,תאריך פתיחה,
Opening Time,מועד פתיחה,
Resolution Date,תאריך החלטה,
Support Team,צוות תמיכה,
Issue Date,תאריך הנפקה,
Item and Warranty Details,פריט ופרטי האחריות,
Warranty / AMC Status,מצב האחריות / חוזה תחזוקה שנתי,
Resolved By,נפתר על ידי,
Service Address,כתובת שירות,
If different than customer address,אם שונה מכתובת הלקוח,
Raised By,הועלה על ידי,
From Company,מחברה,
Rename Tool,כלי שינוי השם,
Utilities,כלי עזר,
Type of document to rename.,סוג המסמך שתרצה לשנות את שמו.,
File to Rename,הקובץ שתרצה לשנות את שמו,
"Attach .csv file with two columns, one for the old name and one for the new name","צרף קובץ csv עם שתי עמודות, אחת לשם הישן ואחד לשם החדש",
Rename Log,שנה את שם היומן,
SMS Log,יומן sms,
Sender Name,שם השולח,
Sent On,נשלח ב,
No of Requested SMS,מספר הודעות sms מבוקשות,
Requested Numbers,מספרים מבוקשים,
No of Sent SMS,מספר הודעות הsms שנשלחו,
Sent To,נשלח ל,
Asset Depreciation Ledger,יומן פחת הנכסים,
Asset Depreciations and Balances,פחת הנכסים והיתרה,
Available Stock for Packing Items,מלאי זמין לאריזת פריטים,
Bank Clearance Summary,סיכום סליקות הבנק,
Batch-Wise Balance History,היסטוריה של היתרה על פי אצוות,
BOM Search,חפש BOM,
Cash Flow,תזרים מזומנים,
To Produce,לייצור,
Produced,נוצר,
Customer Acquisition and Loyalty,רכישה ונאמנות של לקוחות,
Customer Credit Balance,יתרת אשראי ללקוחות,
Daily Timesheet Summary,סיכום גליון עבודה יומי,
Delivered Items To Be Billed,פריטים שנמסרו וממתינים לתשלום,
Delivery Note Trends,מגמות תעודת משלוח,
Employee Birthday,יום הולדת של העובד,
Employee Information,מידע על העובד,
Employee Leave Balance,מאזן חופשות של העובד,
Employees working on a holiday,עובדים העובדים ביום חופשה,
Inactive Customers,לקוחות לא פעילים,
Item Prices,מחירי פריט,
Item Shortage Report,דווח על מחסור בפריט,
Item-wise Price List Rate,שיעור מחירון על פי פריטים
Item-wise Purchase History,היסטורית רכישה על פי פריטים,
Item-wise Purchase Register,רישום רכישות על פי פריטים,
Item-wise Sales History,היסטוריית מכירות על פי פריטים,
Item-wise Sales Register,רישום רכישות על פי פריטים,
Items To Be Requested,פריטים לדרישה,
Reserved,שמורים,
Itemwise Recommended Reorder Level,רמת הזמנה חוזרת מומלצת על פי פריט,
Lead Details,פרטי לידים,
Lead Id,מזהה ליד,
Maintenance Schedules,לוחות זמנים לתחזוקה,
Material Requests for which Supplier Quotations are not created,בקשות חומרים שהספקים לא יצרו למענן הצעות מחיר,
Minutes to First Response for Issues,מספר דקות לתגובה ראשונה לבעיה,
Minutes to First Response for Opportunity,מספר דקות לתגובה ראשונה לגבי הזדמנות,
Monthly Attendance Sheet,גיליון נוכחות חודשי,
Ordered Items To Be Billed,פריטים שהוזמנו וממתינים לתשלום,
Ordered Items To Be Delivered,פריטים שהוזמנו וממתינים למשלוח,
Qty to Deliver,כמות למשלוח,
Amount to Deliver,הסכום למשלוח,
Payment Period Based On Invoice Date,תקופת תשלום מבוססת על תאריך החשבונית,
Pending SO Items For Purchase Request,פריטי הזמנת המכירות ממתינים לבקשת רכישה,
